CMDLINE /home/lf/miniconda3/envs/maddpg/bin/python rdqn_train.py
MEM 1655.214844 1721469684.1377
MEM 1655.214844 1721469684.2378
MEM 1655.214844 1721469684.3380
MEM 1655.214844 1721469684.4382
MEM 1655.214844 1721469684.5384
MEM 1655.214844 1721469684.6386
MEM 1656.152344 1721469684.7388
MEM 1656.621094 1721469684.8390
MEM 1656.621094 1721469684.9391
MEM 1656.621094 1721469685.0392
MEM 1656.621094 1721469685.1394
MEM 1656.777344 1721469685.2396
MEM 1657.246094 1721469685.3398
MEM 1657.402344 1721469685.4399
MEM 1657.402344 1721469685.5401
MEM 1657.871094 1721469685.6403
MEM 1658.183594 1721469685.7406
MEM 1658.183594 1721469685.8407
MEM 1658.496094 1721469685.9410
MEM 1658.964844 1721469686.0412
MEM 1659.121094 1721469686.1414
MEM 1659.433594 1721469686.2416
MEM 1659.589844 1721469686.3419
MEM 1660.058594 1721469686.4421
MEM 1660.214844 1721469686.5423
MEM 1660.214844 1721469686.6426
MEM 1660.839844 1721469686.7427
MEM 1660.996094 1721469686.8429
MEM 1661.308594 1721469686.9431
MEM 1661.308594 1721469687.0432
MEM 1662.246094 1721469687.1434
MEM 1662.246094 1721469687.2436
MEM 1662.402344 1721469687.3438
MEM 1662.871094 1721469687.4440
MEM 1663.339844 1721469687.5441
MEM 1663.339844 1721469687.6443
MEM 1663.496094 1721469687.7445
MEM 1663.964844 1721469687.8447
MEM 1664.589844 1721469687.9449
MEM 1664.902344 1721469688.0451
MEM 1665.058594 1721469688.1453
MEM 1665.527344 1721469688.2454
MEM 1665.683594 1721469688.3456
MEM 1665.683594 1721469688.4458
MEM 1666.308594 1721469688.5460
MEM 1666.464844 1721469688.6462
MEM 1666.777344 1721469688.7464
MEM 1666.777344 1721469688.8466
MEM 1666.777344 1721469688.9468
MEM 1667.246094 1721469689.0469
MEM 1667.558594 1721469689.1471
MEM 1668.027344 1721469689.2472
MEM 1668.183594 1721469689.3474
MEM 1668.183594 1721469689.4475
MEM 1668.496094 1721469689.5477
MEM 1669.433594 1721469689.6479
MEM 1669.589844 1721469689.7480
MEM 1669.589844 1721469689.8482
MEM 1669.589844 1721469689.9484
MEM 1669.589844 1721469690.0486
MEM 1670.371094 1721469690.1488
MEM 1670.371094 1721469690.2489
MEM 1670.527344 1721469690.3491
MEM 1670.839844 1721469690.4493
MEM 1671.152344 1721469690.5495
MEM 1671.152344 1721469690.6497
MEM 1671.308594 1721469690.7499
MEM 1671.308594 1721469690.8501
MEM 1671.621094 1721469690.9502
MEM 1671.777344 1721469691.0504
MEM 1671.777344 1721469691.1506
MEM 1672.089844 1721469691.2509
MEM 1672.402344 1721469691.3511
MEM 1672.871094 1721469691.4513
MEM 1672.871094 1721469691.5515
MEM 1672.871094 1721469691.6517
MEM 1673.652344 1721469691.7519
MEM 1673.652344 1721469691.8521
MEM 1673.964844 1721469691.9523
MEM 1673.964844 1721469692.0526
MEM 1673.964844 1721469692.1528
MEM 1674.121094 1721469692.2530
MEM 1674.121094 1721469692.3532
MEM 1674.277344 1721469692.4534
MEM 1674.433594 1721469692.5536
MEM 1674.746094 1721469692.6538
MEM 1674.902344 1721469692.7540
MEM 1675.371094 1721469692.8543
MEM 1675.683594 1721469692.9545
MEM 1675.683594 1721469693.0548
MEM 1675.683594 1721469693.1550
MEM 1675.839844 1721469693.2553
MEM 1675.839844 1721469693.3555
MEM 1675.996094 1721469693.4557
MEM 1676.152344 1721469693.5560
MEM 1676.152344 1721469693.6562
MEM 1676.152344 1721469693.7564
MEM 1676.464844 1721469693.8567
MEM 1676.621094 1721469693.9569
MEM 1676.621094 1721469694.0571
MEM 1676.777344 1721469694.1573
MEM 1676.933594 1721469694.2576
MEM 1677.402344 1721469694.3578
MEM 1677.402344 1721469694.4580
MEM 1677.558594 1721469694.5582
MEM 1677.714844 1721469694.6584
MEM 1677.714844 1721469694.7585
MEM 1678.339844 1721469694.8587
MEM 1678.496094 1721469694.9588
MEM 1679.277344 1721469695.0590
MEM 1679.277344 1721469695.1591
MEM 1679.277344 1721469695.2592
MEM 1679.277344 1721469695.3593
MEM 1679.902344 1721469695.4595
MEM 1679.902344 1721469695.5596
MEM 1679.902344 1721469695.6598
MEM 1680.371094 1721469695.7600
MEM 1680.996094 1721469695.8601
MEM 1680.996094 1721469695.9603
MEM 1681.152344 1721469696.0604
MEM 1681.464844 1721469696.1606
MEM 1681.621094 1721469696.2608
MEM 1681.777344 1721469696.3610
MEM 1681.933594 1721469696.4611
MEM 1682.558594 1721469696.5613
MEM 1683.027344 1721469696.6614
MEM 1683.027344 1721469696.7615
MEM 1683.183594 1721469696.8617
MEM 1683.652344 1721469696.9618
MEM 1684.121094 1721469697.0619
MEM 1684.277344 1721469697.1621
MEM 1684.277344 1721469697.2622
MEM 1684.277344 1721469697.3624
MEM 1684.589844 1721469697.4626
MEM 1684.746094 1721469697.5628
MEM 1684.746094 1721469697.6631
MEM 1685.058594 1721469697.7633
MEM 1685.214844 1721469697.8635
MEM 1685.371094 1721469697.9638
MEM 1685.527344 1721469698.0639
MEM 1685.683594 1721469698.1641
MEM 1685.683594 1721469698.2644
MEM 1685.683594 1721469698.3646
MEM 1686.152344 1721469698.4649
MEM 1686.152344 1721469698.5651
MEM 1686.464844 1721469698.6654
MEM 1686.464844 1721469698.7656
MEM 1686.621094 1721469698.8659
MEM 1686.621094 1721469698.9661
MEM 1686.621094 1721469699.0663
MEM 1686.621094 1721469699.1666
MEM 1687.089844 1721469699.2668
MEM 1687.558594 1721469699.3670
MEM 1687.558594 1721469699.4673
MEM 1687.558594 1721469699.5675
MEM 1687.558594 1721469699.6678
MEM 1687.714844 1721469699.7680
MEM 1687.871094 1721469699.8682
MEM 1688.339844 1721469699.9685
MEM 1688.808594 1721469700.0687
MEM 1689.121094 1721469700.1690
MEM 1689.277344 1721469700.2692
MEM 1689.277344 1721469700.3694
MEM 1689.277344 1721469700.4697
MEM 1689.277344 1721469700.5699
MEM 1689.433594 1721469700.6701
MEM 1689.433594 1721469700.7704
MEM 1689.433594 1721469700.8706
MEM 1689.902344 1721469700.9708
MEM 1690.214844 1721469701.0710
MEM 1690.214844 1721469701.1713
MEM 1690.214844 1721469701.2715
MEM 1690.371094 1721469701.3718
MEM 1690.683594 1721469701.4720
MEM 1690.839844 1721469701.5723
MEM 1690.839844 1721469701.6725
MEM 1690.839844 1721469701.7727
MEM 1690.996094 1721469701.8730
MEM 1691.933594 1721469701.9732
MEM 1693.027344 1721469702.0735
MEM 1693.027344 1721469702.1737
MEM 1693.027344 1721469702.2740
MEM 1693.027344 1721469702.3742
MEM 1693.027344 1721469702.4745
MEM 1693.339844 1721469702.5747
MEM 1693.339844 1721469702.6750
MEM 1693.339844 1721469702.7752
MEM 1693.339844 1721469702.8754
MEM 1694.121094 1721469702.9756
MEM 1694.433594 1721469703.0759
MEM 1694.589844 1721469703.1761
MEM 1695.058594 1721469703.2763
MEM 1695.214844 1721469703.3765
MEM 1695.214844 1721469703.4768
MEM 1695.214844 1721469703.5770
MEM 1695.214844 1721469703.6773
MEM 1695.527344 1721469703.7775
MEM 1695.839844 1721469703.8778
MEM 1695.996094 1721469703.9780
MEM 1696.152344 1721469704.0782
MEM 1696.621094 1721469704.1785
MEM 1696.777344 1721469704.2787
MEM 1696.777344 1721469704.3789
MEM 1697.089844 1721469704.4792
MEM 1697.089844 1721469704.5793
MEM 1697.089844 1721469704.6795
MEM 1697.558594 1721469704.7798
MEM 1697.871094 1721469704.8800
MEM 1698.027344 1721469704.9802
MEM 1698.027344 1721469705.0805
MEM 1698.027344 1721469705.1807
MEM 1698.652344 1721469705.2809
MEM 1699.433594 1721469705.3811
MEM 1699.589844 1721469705.4813
MEM 1699.589844 1721469705.5815
MEM 1699.746094 1721469705.6818
MEM 1700.214844 1721469705.7820
MEM 1700.214844 1721469705.8823
MEM 1700.214844 1721469705.9826
MEM 1700.214844 1721469706.0829
MEM 1700.214844 1721469706.1832
MEM 1700.839844 1721469706.2834
MEM 1700.839844 1721469706.3837
MEM 1700.839844 1721469706.4839
MEM 1700.839844 1721469706.5842
MEM 1701.152344 1721469706.6845
MEM 1701.152344 1721469706.7848
MEM 1701.152344 1721469706.8850
MEM 1701.152344 1721469706.9852
MEM 1701.152344 1721469707.0855
MEM 1701.308594 1721469707.1857
MEM 1701.308594 1721469707.2859
MEM 1701.308594 1721469707.3862
MEM 1701.308594 1721469707.4864
MEM 1701.464844 1721469707.5867
MEM 1701.777344 1721469707.6869
MEM 1701.933594 1721469707.7871
MEM 1702.246094 1721469707.8873
MEM 1702.402344 1721469707.9875
MEM 1702.714844 1721469708.0877
MEM 1702.714844 1721469708.1880
MEM 1702.714844 1721469708.2882
MEM 1702.714844 1721469708.3885
MEM 1702.714844 1721469708.4887
MEM 1702.871094 1721469708.5890
MEM 1702.871094 1721469708.6892
MEM 1703.339844 1721469708.7894
MEM 1703.496094 1721469708.8897
MEM 1703.496094 1721469708.9899
MEM 1703.496094 1721469709.0901
MEM 1703.652344 1721469709.1904
MEM 1703.652344 1721469709.2906
MEM 1703.808594 1721469709.3909
MEM 1703.964844 1721469709.4911
MEM 1704.433594 1721469709.5913
MEM 1704.589844 1721469709.6916
MEM 1704.746094 1721469709.7918
MEM 1705.214844 1721469709.8921
MEM 1705.214844 1721469709.9923
MEM 1705.683594 1721469710.0926
MEM 1705.683594 1721469710.1928
MEM 1705.683594 1721469710.2931
MEM 1705.683594 1721469710.3933
MEM 1705.683594 1721469710.4936
MEM 1705.683594 1721469710.5938
MEM 1705.683594 1721469710.6941
MEM 1705.683594 1721469710.7943
MEM 1705.683594 1721469710.8945
MEM 1706.152344 1721469710.9948
MEM 1706.152344 1721469711.0950
MEM 1706.777344 1721469711.1953
MEM 1706.777344 1721469711.2955
MEM 1706.777344 1721469711.3957
MEM 1706.777344 1721469711.4960
MEM 1707.246094 1721469711.5962
MEM 1707.402344 1721469711.6965
MEM 1707.714844 1721469711.7967
MEM 1708.339844 1721469711.8969
MEM 1708.496094 1721469711.9972
MEM 1708.496094 1721469712.0974
MEM 1708.496094 1721469712.1977
MEM 1708.808594 1721469712.2979
MEM 1708.808594 1721469712.3982
MEM 1708.964844 1721469712.4984
MEM 1709.277344 1721469712.5987
MEM 1709.277344 1721469712.6989
MEM 1709.589844 1721469712.7992
MEM 1710.371094 1721469712.8994
MEM 1710.371094 1721469712.9996
MEM 1710.371094 1721469713.0998
MEM 1710.371094 1721469713.2001
MEM 1710.683594 1721469713.3003
MEM 1710.683594 1721469713.4006
MEM 1710.996094 1721469713.5008
MEM 1711.152344 1721469713.6010
MEM 1711.464844 1721469713.7012
MEM 1711.464844 1721469713.8015
MEM 1711.777344 1721469713.9017
MEM 1713.027344 1721469714.0019
MEM 1713.027344 1721469714.1022
MEM 1713.183594 1721469714.2024
MEM 1713.808594 1721469714.3027
MEM 1713.808594 1721469714.4029
MEM 1713.808594 1721469714.5032
MEM 1714.121094 1721469714.6034
MEM 1714.121094 1721469714.7037
MEM 1714.121094 1721469714.8039
MEM 1714.746094 1721469714.9042
MEM 1714.746094 1721469715.0044
MEM 1714.746094 1721469715.1046
MEM 1715.214844 1721469715.2049
MEM 1715.214844 1721469715.3051
MEM 1715.214844 1721469715.4053
MEM 1715.214844 1721469715.5055
MEM 1715.214844 1721469715.6056
MEM 1715.371094 1721469715.7058
MEM 1715.371094 1721469715.8060
MEM 1715.683594 1721469715.9062
MEM 1715.683594 1721469716.0064
MEM 1715.996094 1721469716.1066
MEM 1716.152344 1721469716.2068
MEM 1716.308594 1721469716.3070
MEM 1716.777344 1721469716.4073
MEM 1716.933594 1721469716.5075
MEM 1716.933594 1721469716.6077
MEM 1717.089844 1721469716.7079
MEM 1717.246094 1721469716.8082
MEM 1717.246094 1721469716.9084
MEM 1717.558594 1721469717.0086
MEM 1717.714844 1721469717.1089
MEM 1717.714844 1721469717.2091
MEM 1718.808594 1721469717.3093
MEM 1718.808594 1721469717.4095
MEM 1719.277344 1721469717.5097
MEM 1719.746094 1721469717.6099
MEM 1720.058594 1721469717.7101
MEM 1720.214844 1721469717.8103
MEM 1720.527344 1721469717.9105
MEM 1720.839844 1721469718.0106
MEM 1720.996094 1721469718.1108
MEM 1720.996094 1721469718.2110
MEM 1720.996094 1721469718.3112
MEM 1720.996094 1721469718.4114
MEM 1721.152344 1721469718.5115
MEM 1721.621094 1721469718.6118
MEM 1722.246094 1721469718.7120
MEM 1722.246094 1721469718.8123
MEM 1722.714844 1721469718.9126
MEM 1722.714844 1721469719.0129
MEM 1722.714844 1721469719.1132
MEM 1722.714844 1721469719.2135
MEM 1722.714844 1721469719.3137
MEM 1722.714844 1721469719.4140
MEM 1723.027344 1721469719.5143
MEM 1723.027344 1721469719.6146
MEM 1723.027344 1721469719.7149
MEM 1723.027344 1721469719.8152
MEM 1723.183594 1721469719.9153
MEM 1723.183594 1721469720.0156
MEM 1723.339844 1721469720.1159
MEM 1723.652344 1721469720.2162
MEM 1723.808594 1721469720.3165
MEM 1724.277344 1721469720.4168
MEM 1724.589844 1721469720.5171
MEM 1724.746094 1721469720.6174
MEM 1725.214844 1721469720.7177
MEM 1725.371094 1721469720.8179
MEM 1725.371094 1721469720.9182
MEM 1725.527344 1721469721.0185
MEM 1725.683594 1721469721.1188
MEM 1725.996094 1721469721.2191
MEM 1725.996094 1721469721.3193
MEM 1725.996094 1721469721.4196
MEM 1726.308594 1721469721.5197
MEM 1726.464844 1721469721.6199
MEM 1726.777344 1721469721.7201
MEM 1727.246094 1721469721.8204
MEM 1727.402344 1721469721.9206
MEM 1727.402344 1721469722.0208
MEM 1727.402344 1721469722.1211
MEM 1727.558594 1721469722.2213
MEM 1727.714844 1721469722.3216
MEM 1727.714844 1721469722.4217
MEM 1727.714844 1721469722.5219
MEM 1728.027344 1721469722.6221
MEM 1728.027344 1721469722.7223
MEM 1728.652344 1721469722.8225
MEM 1728.808594 1721469722.9227
MEM 1728.808594 1721469723.0229
MEM 1729.277344 1721469723.1231
MEM 1730.058594 1721469723.2232
MEM 1730.214844 1721469723.3234
MEM 1730.371094 1721469723.4236
MEM 1730.371094 1721469723.5238
MEM 1730.683594 1721469723.6240
MEM 1731.308594 1721469723.7242
MEM 1731.308594 1721469723.8244
MEM 1731.464844 1721469723.9246
MEM 1731.621094 1721469724.0247
MEM 1732.089844 1721469724.1249
MEM 1732.089844 1721469724.2251
MEM 1732.558594 1721469724.3253
MEM 1732.558594 1721469724.4255
MEM 1732.558594 1721469724.5257
MEM 1733.339844 1721469724.6259
MEM 1733.964844 1721469724.7261
MEM 1734.121094 1721469724.8263
MEM 1734.277344 1721469724.9266
MEM 1735.058594 1721469725.0269
MEM 1735.058594 1721469725.1272
MEM 1735.371094 1721469725.2273
MEM 1735.371094 1721469725.3276
MEM 1735.371094 1721469725.4279
MEM 1735.527344 1721469725.5282
MEM 1735.683594 1721469725.6285
MEM 1735.996094 1721469725.7288
MEM 1735.996094 1721469725.8291
MEM 1735.996094 1721469725.9294
MEM 1735.996094 1721469726.0297
MEM 1735.996094 1721469726.1299
MEM 1736.152344 1721469726.2302
MEM 1736.464844 1721469726.3305
MEM 1736.621094 1721469726.4308
MEM 1736.933594 1721469726.5311
MEM 1737.558594 1721469726.6313
MEM 1738.183594 1721469726.7315
MEM 1738.339844 1721469726.8318
MEM 1738.496094 1721469726.9321
MEM 1738.964844 1721469727.0323
MEM 1739.433594 1721469727.1326
MEM 1739.746094 1721469727.2329
MEM 1739.902344 1721469727.3332
MEM 1739.902344 1721469727.4336
MEM 1740.058594 1721469727.5338
MEM 1740.214844 1721469727.6340
MEM 1740.371094 1721469727.7342
MEM 1740.371094 1721469727.8344
MEM 1740.371094 1721469727.9345
MEM 1740.371094 1721469728.0347
MEM 1740.527344 1721469728.1349
MEM 1740.839844 1721469728.2351
MEM 1741.152344 1721469728.3352
MEM 1741.621094 1721469728.4354
MEM 1741.621094 1721469728.5356
MEM 1741.777344 1721469728.6358
MEM 1741.933594 1721469728.7360
MEM 1742.558594 1721469728.8362
MEM 1742.714844 1721469728.9364
MEM 1742.714844 1721469729.0367
MEM 1743.496094 1721469729.1370
MEM 1743.496094 1721469729.2373
MEM 1743.496094 1721469729.3375
MEM 1743.496094 1721469729.4378
MEM 1743.964844 1721469729.5381
MEM 1743.964844 1721469729.6384
MEM 1744.433594 1721469729.7386
MEM 1744.746094 1721469729.8389
MEM 1744.902344 1721469729.9391
MEM 1745.214844 1721469730.0394
MEM 1745.214844 1721469730.1397
MEM 1745.527344 1721469730.2400
MEM 1745.527344 1721469730.3403
MEM 1745.527344 1721469730.4406
MEM 1745.527344 1721469730.5409
MEM 1745.527344 1721469730.6412
MEM 1745.527344 1721469730.7414
MEM 1745.527344 1721469730.8417
MEM 1745.683594 1721469730.9420
MEM 1745.996094 1721469731.0423
MEM 1745.996094 1721469731.1426
MEM 1746.152344 1721469731.2428
MEM 1746.933594 1721469731.3431
MEM 1747.558594 1721469731.4433
MEM 1747.714844 1721469731.5436
MEM 1747.714844 1721469731.6439
MEM 1747.714844 1721469731.7442
MEM 1747.714844 1721469731.8445
MEM 1748.808594 1721469731.9448
MEM 1749.277344 1721469732.0451
MEM 1749.746094 1721469732.1454
MEM 1750.371094 1721469732.2457
MEM 1750.371094 1721469732.3460
MEM 1750.371094 1721469732.4461
MEM 1750.371094 1721469732.5463
MEM 1750.683594 1721469732.6465
MEM 1750.683594 1721469732.7467
MEM 1750.683594 1721469732.8469
MEM 1751.152344 1721469732.9471
MEM 1751.152344 1721469733.0472
MEM 1751.308594 1721469733.1474
MEM 1751.308594 1721469733.2476
MEM 1751.308594 1721469733.3478
MEM 1751.464844 1721469733.4480
MEM 1751.464844 1721469733.5483
MEM 1751.621094 1721469733.6485
MEM 1752.089844 1721469733.7487
MEM 1752.402344 1721469733.8489
MEM 1752.558594 1721469733.9491
MEM 1752.714844 1721469734.0493
MEM 1753.027344 1721469734.1495
MEM 1753.027344 1721469734.2497
MEM 1753.027344 1721469734.3499
MEM 1753.183594 1721469734.4501
MEM 1753.183594 1721469734.5503
MEM 1753.339844 1721469734.6505
MEM 1753.652344 1721469734.7507
MEM 1754.121094 1721469734.8509
MEM 1754.121094 1721469734.9511
MEM 1754.121094 1721469735.0513
MEM 1754.277344 1721469735.1515
MEM 1754.277344 1721469735.2517
MEM 1754.433594 1721469735.3519
MEM 1754.589844 1721469735.4521
MEM 1754.902344 1721469735.5524
MEM 1755.371094 1721469735.6526
MEM 1755.371094 1721469735.7529
MEM 1755.371094 1721469735.8532
MEM 1756.152344 1721469735.9535
MEM 1756.464844 1721469736.0538
MEM 1756.464844 1721469736.1541
MEM 1756.933594 1721469736.2544
MEM 1757.558594 1721469736.3547
MEM 1757.871094 1721469736.4550
MEM 1758.496094 1721469736.5553
MEM 1758.652344 1721469736.6555
MEM 1758.652344 1721469736.7558
MEM 1758.652344 1721469736.8561
MEM 1758.652344 1721469736.9564
MEM 1758.652344 1721469737.0567
MEM 1758.964844 1721469737.1570
MEM 1759.121094 1721469737.2573
MEM 1759.121094 1721469737.3576
MEM 1759.121094 1721469737.4579
MEM 1759.121094 1721469737.5582
MEM 1759.277344 1721469737.6585
MEM 1759.902344 1721469737.7588
MEM 1760.839844 1721469737.8591
MEM 1760.996094 1721469737.9593
MEM 1761.464844 1721469738.0595
MEM 1761.464844 1721469738.1599
MEM 1761.464844 1721469738.2601
MEM 1761.464844 1721469738.3604
MEM 1761.621094 1721469738.4607
MEM 1762.089844 1721469738.5610
MEM 1762.089844 1721469738.6613
MEM 1762.089844 1721469738.7616
MEM 1763.183594 1721469738.8619
MEM 1763.183594 1721469738.9622
MEM 1763.183594 1721469739.0625
MEM 1763.964844 1721469739.1628
MEM 1764.121094 1721469739.2631
MEM 1764.121094 1721469739.3634
MEM 1764.121094 1721469739.4637
MEM 1764.746094 1721469739.5640
MEM 1764.746094 1721469739.6643
MEM 1764.746094 1721469739.7646
MEM 1765.058594 1721469739.8649
MEM 1765.058594 1721469739.9652
MEM 1765.214844 1721469740.0655
MEM 1765.214844 1721469740.1658
MEM 1765.371094 1721469740.2661
MEM 1765.839844 1721469740.3664
MEM 1765.839844 1721469740.4666
MEM 1765.839844 1721469740.5669
MEM 1766.152344 1721469740.6672
MEM 1766.308594 1721469740.7674
MEM 1766.464844 1721469740.8676
MEM 1766.464844 1721469740.9677
MEM 1766.464844 1721469741.0679
MEM 1766.621094 1721469741.1681
MEM 1766.621094 1721469741.2682
MEM 1766.621094 1721469741.3684
MEM 1766.621094 1721469741.4686
MEM 1766.621094 1721469741.5688
MEM 1766.621094 1721469741.6690
MEM 1766.777344 1721469741.7691
MEM 1767.402344 1721469741.8693
MEM 1767.558594 1721469741.9695
MEM 1767.558594 1721469742.0697
MEM 1768.183594 1721469742.1699
MEM 1768.339844 1721469742.2701
MEM 1768.652344 1721469742.3703
MEM 1768.652344 1721469742.4704
MEM 1768.652344 1721469742.5706
MEM 1768.808594 1721469742.6708
MEM 1768.964844 1721469742.7710
MEM 1768.964844 1721469742.8712
MEM 1768.964844 1721469742.9714
MEM 1769.277344 1721469743.0716
MEM 1769.277344 1721469743.1717
MEM 1769.277344 1721469743.2719
MEM 1769.277344 1721469743.3721
MEM 1769.277344 1721469743.4723
MEM 1769.277344 1721469743.5725
MEM 1769.746094 1721469743.6728
MEM 1769.902344 1721469743.7730
MEM 1770.058594 1721469743.8733
MEM 1770.527344 1721469743.9736
MEM 1770.527344 1721469744.0739
MEM 1770.527344 1721469744.1741
MEM 1770.839844 1721469744.2744
MEM 1770.839844 1721469744.3746
MEM 1771.464844 1721469744.4749
MEM 1771.464844 1721469744.5752
MEM 1771.464844 1721469744.6753
MEM 1771.621094 1721469744.7756
MEM 1771.933594 1721469744.8759
MEM 1772.246094 1721469744.9762
MEM 1772.558594 1721469745.0765
MEM 1772.558594 1721469745.1768
MEM 1772.714844 1721469745.2771
MEM 1772.871094 1721469745.3773
MEM 1773.027344 1721469745.4776
MEM 1773.027344 1721469745.5779
MEM 1773.496094 1721469745.6782
MEM 1773.496094 1721469745.7785
MEM 1774.433594 1721469745.8788
MEM 1774.433594 1721469745.9791
MEM 1774.433594 1721469746.0793
MEM 1774.589844 1721469746.1796
MEM 1774.589844 1721469746.2799
MEM 1775.683594 1721469746.3802
MEM 1775.683594 1721469746.4805
MEM 1776.308594 1721469746.5807
MEM 1776.308594 1721469746.6810
MEM 1776.621094 1721469746.7811
MEM 1776.777344 1721469746.8813
MEM 1776.777344 1721469746.9815
MEM 1776.933594 1721469747.0816
MEM 1777.402344 1721469747.1818
MEM 1778.027344 1721469747.2820
MEM 1778.964844 1721469747.3823
MEM 1778.964844 1721469747.4826
MEM 1778.964844 1721469747.5829
MEM 1778.964844 1721469747.6831
MEM 1778.964844 1721469747.7832
MEM 1779.746094 1721469747.8834
MEM 1780.058594 1721469747.9835
MEM 1780.527344 1721469748.0837
MEM 1780.527344 1721469748.1839
MEM 1780.527344 1721469748.2840
MEM 1780.527344 1721469748.3843
MEM 1780.683594 1721469748.4846
MEM 1780.683594 1721469748.5847
MEM 1780.683594 1721469748.6849
MEM 1780.683594 1721469748.7850
MEM 1780.683594 1721469748.8852
MEM 1780.839844 1721469748.9853
MEM 1780.839844 1721469749.0855
MEM 1780.839844 1721469749.1857
MEM 1780.839844 1721469749.2858
MEM 1780.839844 1721469749.3859
MEM 1781.152344 1721469749.4861
MEM 1781.308594 1721469749.5863
MEM 1781.777344 1721469749.6865
MEM 1782.246094 1721469749.7867
MEM 1782.558594 1721469749.8870
MEM 1782.871094 1721469749.9873
MEM 1783.496094 1721469750.0875
MEM 1783.496094 1721469750.1878
MEM 1783.964844 1721469750.2881
MEM 1783.964844 1721469750.3884
MEM 1783.964844 1721469750.4887
MEM 1784.277344 1721469750.5889
MEM 1784.277344 1721469750.6891
MEM 1784.746094 1721469750.7893
MEM 1784.902344 1721469750.8895
MEM 1784.902344 1721469750.9897
MEM 1784.902344 1721469751.0899
MEM 1784.902344 1721469751.1901
MEM 1784.902344 1721469751.2902
MEM 1785.058594 1721469751.3904
MEM 1785.058594 1721469751.4906
MEM 1785.683594 1721469751.5908
MEM 1785.683594 1721469751.6909
MEM 1785.683594 1721469751.7910
MEM 1785.839844 1721469751.8912
MEM 1785.996094 1721469751.9914
MEM 1786.308594 1721469752.0916
MEM 1786.308594 1721469752.1917
MEM 1786.308594 1721469752.2919
MEM 1786.621094 1721469752.3921
MEM 1786.621094 1721469752.4923
MEM 1787.089844 1721469752.5924
MEM 1787.089844 1721469752.6926
MEM 1787.402344 1721469752.7928
MEM 1787.714844 1721469752.8929
MEM 1787.714844 1721469752.9931
MEM 1787.871094 1721469753.0933
MEM 1788.339844 1721469753.1934
MEM 1788.339844 1721469753.2936
MEM 1788.496094 1721469753.3939
MEM 1788.652344 1721469753.4942
MEM 1788.652344 1721469753.5945
MEM 1788.652344 1721469753.6947
MEM 1788.652344 1721469753.7950
MEM 1788.964844 1721469753.8953
MEM 1789.121094 1721469753.9955
MEM 1789.589844 1721469754.0958
MEM 1789.589844 1721469754.1961
MEM 1789.589844 1721469754.2963
MEM 1789.589844 1721469754.3965
MEM 1790.058594 1721469754.4967
MEM 1790.371094 1721469754.5969
MEM 1790.683594 1721469754.6971
MEM 1790.683594 1721469754.7973
MEM 1790.996094 1721469754.8975
MEM 1790.996094 1721469754.9977
MEM 1791.464844 1721469755.0979
MEM 1791.464844 1721469755.1981
MEM 1791.464844 1721469755.2984
MEM 1791.621094 1721469755.3986
MEM 1792.089844 1721469755.4987
MEM 1792.246094 1721469755.5989
MEM 1792.402344 1721469755.6990
MEM 1792.714844 1721469755.7992
MEM 1793.496094 1721469755.8994
MEM 1793.496094 1721469755.9996
MEM 1793.496094 1721469756.0998
MEM 1793.496094 1721469756.2000
MEM 1793.496094 1721469756.3003
MEM 1793.496094 1721469756.4005
MEM 1793.964844 1721469756.5007
MEM 1794.277344 1721469756.6009
MEM 1794.589844 1721469756.7011
MEM 1795.214844 1721469756.8013
MEM 1795.527344 1721469756.9015
MEM 1795.527344 1721469757.0017
MEM 1795.527344 1721469757.1019
MEM 1796.152344 1721469757.2021
MEM 1796.152344 1721469757.3023
MEM 1796.464844 1721469757.4025
MEM 1797.089844 1721469757.5027
MEM 1797.089844 1721469757.6029
MEM 1797.402344 1721469757.7032
MEM 1797.402344 1721469757.8034
MEM 1797.714844 1721469757.9035
MEM 1797.714844 1721469758.0037
MEM 1798.496094 1721469758.1038
MEM 1798.964844 1721469758.2040
MEM 1799.277344 1721469758.3042
MEM 1799.277344 1721469758.4044
MEM 1799.746094 1721469758.5046
MEM 1799.902344 1721469758.6048
MEM 1800.214844 1721469758.7049
MEM 1800.527344 1721469758.8051
MEM 1800.683594 1721469758.9053
MEM 1800.683594 1721469759.0055
MEM 1800.996094 1721469759.1057
MEM 1801.152344 1721469759.2059
MEM 1801.777344 1721469759.3061
MEM 1801.933594 1721469759.4063
MEM 1802.246094 1721469759.5065
MEM 1802.246094 1721469759.6067
MEM 1802.246094 1721469759.7070
MEM 1802.402344 1721469759.8072
MEM 1802.714844 1721469759.9074
MEM 1802.871094 1721469760.0075
MEM 1803.496094 1721469760.1077
MEM 1803.652344 1721469760.2078
MEM 1803.652344 1721469760.3080
MEM 1803.652344 1721469760.4082
MEM 1803.652344 1721469760.5084
MEM 1804.121094 1721469760.6086
MEM 1804.277344 1721469760.7088
MEM 1804.433594 1721469760.8089
MEM 1804.433594 1721469760.9091
MEM 1804.433594 1721469761.0093
MEM 1805.214844 1721469761.1095
MEM 1805.214844 1721469761.2097
MEM 1805.839844 1721469761.3098
MEM 1805.839844 1721469761.4100
MEM 1805.996094 1721469761.5102
MEM 1805.996094 1721469761.6103
MEM 1806.777344 1721469761.7105
